Utterance,Emotion,Dialogue_ID,Utterance_ID,Speaker,source
It's a good idea . But please be careful when you invest this time .,joy,dailydialog_1219,0,Speaker,dailydialog
Thanks a lot . My wife and I will be welcoming and looking forward to your visit .,joy,dailydialog_1220,0,Speaker,dailydialog
How sweet .,joy,dailydialog_1221,0,Speaker,dailydialog
How many chances should I give you ? I've given up on you !,anger,dailydialog_1222,0,Speaker,dailydialog
"They look great ! Hey , are you hungry ? I know a good Ethiopian restaurant-Meskerem .",joy,dailydialog_1223,0,Speaker,dailydialog
"But it is ! Take this morning for example . The subway was so packed this morning , I got totally squished by about a hundred busy commuters on the way to work .",anger,dailydialog_1224,0,Speaker,dailydialog
"Yeah , That ’ s the one .",neutral,dailydialog_1225,0,Speaker,dailydialog
Thank you for your compliments . It's just you are a good leader . Do you like the foxtrot and tango ?,joy,dailydialog_1226,0,Speaker,dailydialog
Really ? Are you willing to recommend me for the position ?,surprise,dailydialog_1227,0,Speaker,dailydialog
Absolutely not ! I'm not a thief .,anger,dailydialog_1228,0,Speaker,dailydialog
I ’ m sorry . Our company has just opened . There are always too many things to handle . You know that .,sadness,dailydialog_1229,0,Speaker,dailydialog
Do you have the letter of approval of employment ?,neutral,dailydialog_1230,0,Speaker,dailydialog
This all looks good ! I think we know what we want .,joy,dailydialog_1231,0,Speaker,dailydialog
"I can ’ t promise , but I ’ ll do my best .",neutral,dailydialog_1232,0,Speaker,dailydialog
"It ’ s an absolute outrage , Sarah , the US government wants to give 25 billion dollars of taxpayers ’ money to the auto industry . These are companies that have been mismanaged and are now nearly bankrupt .",anger,dailydialog_1233,0,Speaker,dailydialog
Of course . What do you want to move first ?,joy,dailydialog_1234,0,Speaker,dailydialog
"Oh , I see him now . Wait ! That's ...",surprise,dailydialog_1235,0,Speaker,dailydialog
It's a pleasure .,joy,dailydialog_1236,0,Speaker,dailydialog
You'd better get on with your homework ! You can practice on Sunday .,neutral,dailydialog_1237,0,Speaker,dailydialog
Yeah . My whole GPA is screwed up now .,sadness,dailydialog_1238,0,Speaker,dailydialog
"Oh , I ’ m so sorry .",sadness,dailydialog_1239,0,Speaker,dailydialog
Oh ! You're engaged ! What a beautiful engagement ring ! Who to ?,joy,dailydialog_1240,0,Speaker,dailydialog
It's also horrible having to be at a bus stop in any kind of weather .,anger,dailydialog_1241,0,Speaker,dailydialog
They killed another hostage .,disgust,dailydialog_1242,0,Speaker,dailydialog
I was turned down again . It ’ s frustrating . I guess you ’ Ve got to teach me some skills .,sadness,dailydialog_1243,0,Speaker,dailydialog
"Goodbye , Alice .",joy,dailydialog_1244,0,Speaker,dailydialog
"Oh , there Isn't ? Oh , no .",surprise,dailydialog_1245,0,Speaker,dailydialog
"I can help you with that . Holiday , you say ? Lucky you ! Where are you going to be travelling to ?",joy,dailydialog_1246,0,Speaker,dailydialog
"Yes , I'm easy to please .",neutral,dailydialog_1247,0,Speaker,dailydialog
"Can we see the menu , please ?",neutral,dailydialog_1248,0,Speaker,dailydialog
"Oh , it's a pity .",sadness,dailydialog_1249,0,Speaker,dailydialog
"Yes . If you put a few drops on someone's eyelids while he's asleep , he'll fall in love with the first person he sees when he wakes up .",joy,dailydialog_1250,0,Speaker,dailydialog
I went to school today . Did you go to school ?,neutral,dailydialog_1251,0,Speaker,dailydialog
Me ? Why me ? Why not you ?,surprise,dailydialog_1252,0,Speaker,dailydialog
May and Daniel often like this kind of weather .,joy,dailydialog_1253,0,Speaker,dailydialog
"Oh , I'm afraid we've sold out of those . They were really popular .",sadness,dailydialog_1254,0,Speaker,dailydialog
"Ah yes , that is a great refrigerator .",joy,dailydialog_1255,0,Speaker,dailydialog
I know President Hu Into likes playing ping-pong .,neutral,dailydialog_1256,0,Speaker,dailydialog
wow ! good timing .,neutral,dailydialog_1257,0,Speaker,dailydialog
"If so , I'd better try another store .",sadness,dailydialog_1258,0,Speaker,dailydialog
"Of course , just five minutes ago I got the phone call from Future Clothes Company and I was told to start my trial period in that company next Monday .",joy,dailydialog_1259,0,Speaker,dailydialog
That ’ s sounds great .,joy,dailydialog_1260,0,Speaker,dailydialog
"Well ... l like the traditional flavors like rum raisin , butter pecan . maple walnut , strawberry , chocolate and vanilla . But now there are some new flavors from Asia like green tea and durian .",joy,dailydialog_1261,0,Speaker,dailydialog
I told you I ’ m sorry . What can I do to make it up to you ?,sadness,dailydialog_1262,0,Speaker,dailydialog
"Sure , what would you like ?",neutral,dailydialog_1263,0,Speaker,dailydialog
He performs very well . He is so funny !,joy,dailydialog_1264,0,Speaker,dailydialog
He is everybody's type .,neutral,dailydialog_1265,0,Speaker,dailydialog
I am eating pretty good .,neutral,dailydialog_1266,0,Speaker,dailydialog
"Oh , that's great . I want to try later .",joy,dailydialog_1267,0,Speaker,dailydialog
"Excuse me , what's the price of a single room ?",neutral,dailydialog_1268,0,Speaker,dailydialog
"Ok , for starters we have Tom Yam soup . It's a bit spicy , but really good !",joy,dailydialog_1269,0,Speaker,dailydialog
Gangster movies . Movie-goers at that time could get a look at the people involved in crime and their violent activities by watching it .,joy,dailydialog_1270,0,Speaker,dailydialog
I enjoy chicken salads .,joy,dailydialog_1271,0,Speaker,dailydialog
Ok . But can I trade my seat with you ? I prefer the one near the window . I'm a terrible flyer . I always get airsick and can never relax until after I've landed .,neutral,dailydialog_1272,0,Speaker,dailydialog
My husband goes out drinking with his friends every night . I'm fed up with it .,disgust,dailydialog_1273,0,Speaker,dailydialog
They say you shouldn't mix love and work .,neutral,dailydialog_1274,0,Speaker,dailydialog
Look at the ticket booth in the center . There seems to be not as many people as we thought it would be .,joy,dailydialog_1275,0,Speaker,dailydialog
You know our boss always trying to save the last penny . We have to use up the equipment first .,neutral,dailydialog_1276,0,Speaker,dailydialog
Didn't I tell you ? We're moving to Florida ?,surprise,dailydialog_1277,0,Speaker,dailydialog
"Sure . Here you are , $ 200 , Thank you , please come again ! Now it ’ s my turn to roll the dice .",joy,dailydialog_1278,0,Speaker,dailydialog
I ’ m glad to hear that you finally found an apartment .,joy,dailydialog_1279,0,Speaker,dailydialog
It's fun .,joy,dailydialog_1280,0,Speaker,dailydialog
Huh ? Me ?,surprise,dailydialog_1281,0,Speaker,dailydialog
it's much better than my old one . My new boss is great .,joy,dailydialog_1282,0,Speaker,dailydialog
What should I bring with me ?,joy,dailydialog_1283,0,Speaker,dailydialog
"oh ! Hey , look , that's the same shirt Britney wore in her concert .",joy,dailydialog_1284,0,Speaker,dailydialog
"So Peter , do you have a favorite comedy ?",neutral,dailydialog_1285,0,Speaker,dailydialog
"Well , I wasn't planning on spending that much money today , so ...",neutral,dailydialog_1286,0,Speaker,dailydialog
Our production speed is almost twice the industry-wide average . And we've already expanded the factory this year .,neutral,dailydialog_1287,0,Speaker,dailydialog
Do you know what street it goes on ?,neutral,dailydialog_1288,0,Speaker,dailydialog
I'm very sorry to hear that .,sadness,dailydialog_1289,0,Speaker,dailydialog
They pay enough .,neutral,dailydialog_1290,0,Speaker,dailydialog
"OK , the cost depends on the floor to move to , the distance between two places and the amount of the furniture to move .",neutral,dailydialog_1291,0,Speaker,dailydialog
"Hi , Natasha , how's life ?",neutral,dailydialog_1292,0,Speaker,dailydialog
I agree completely . I just don't understand what's wrong with them . Don't they have any humanity ?,disgust,dailydialog_1293,0,Speaker,dailydialog
The dress is made on your measurement .,neutral,dailydialog_1294,0,Speaker,dailydialog
I know . I'll get over him . My first break up was painful because I was naive .,sadness,dailydialog_1295,0,Speaker,dailydialog
"Fine , bring us double .",neutral,dailydialog_1296,0,Speaker,dailydialog
Oh ! How could I forget such an important holiday ?,surprise,dailydialog_1297,0,Speaker,dailydialog
"Better or worse , it doesn't matter . I had a lot of feelings for him . I really liked him",sadness,dailydialog_1298,0,Speaker,dailydialog
I am looking for some information about home stay .,neutral,dailydialog_1299,0,Speaker,dailydialog
"I see , so it's similar to global warming ?",neutral,dailydialog_1300,0,Speaker,dailydialog
We do not want you to sign any documents that you do not understand . You may get assistance with any questions that you have .,neutral,dailydialog_1301,0,Speaker,dailydialog
"No , I am single .",sadness,dailydialog_1302,0,Speaker,dailydialog
It's a boy .,joy,dailydialog_1303,0,Speaker,dailydialog
Thanks a lot . You ’ Ve been very helpful .,joy,dailydialog_1304,0,Speaker,dailydialog
"It ’ s not really an occasion , it ’ s more like I ’ m sorry .",sadness,dailydialog_1305,0,Speaker,dailydialog
"You know , I often overhear our neighbor , the young couple , fighting about how to raise their kid and I really don't want kids to spoil our happiness .",neutral,dailydialog_1306,0,Speaker,dailydialog
so ... what kind of things do you do in your free time ?,neutral,dailydialog_1307,0,Speaker,dailydialog
That's exactly what I think too .,neutral,dailydialog_1308,0,Speaker,dailydialog
That ’ s my brother !,surprise,dailydialog_1309,0,Speaker,dailydialog
"At 8 am . By the way , it also makes a refueling stop .",neutral,dailydialog_1310,0,Speaker,dailydialog
I preferred the forward with pictures of him side-by-side with monkeys .,neutral,dailydialog_1311,0,Speaker,dailydialog
"Ok , you could borrow one of mine .",neutral,dailydialog_1312,0,Speaker,dailydialog
Certainly.Here you are.They ' re the very latest fashion .,joy,dailydialog_1313,0,Speaker,dailydialog
"Hey , look at the tripod . I've seen it on TV .",joy,dailydialog_1314,0,Speaker,dailydialog
"Thank you , This is mine .",joy,dailydialog_1315,0,Speaker,dailydialog
The first bus you need to get on is the 268 .,neutral,dailydialog_1316,0,Speaker,dailydialog
Thanks . Does the bar have a signature drink ?,joy,dailydialog_1317,0,Speaker,dailydialog
No kidding ! Didn't you study for it ?,surprise,dailydialog_1318,0,Speaker,dailydialog
What a horrible name ! Is it full of suspense ?,neutral,dailydialog_1319,0,Speaker,dailydialog
And you didn't think to leave them my cell phone ?,anger,dailydialog_1320,0,Speaker,dailydialog
"Well , now you know . Let's go to the lake over there . Some people are fishing over there . I haven't had a chance to fish in a lake , I really want to try .",joy,dailydialog_1321,0,Speaker,dailydialog
I have heard of that before . When shall we start ?,neutral,dailydialog_1322,0,Speaker,dailydialog
"You know what ? You and I had no plans , so I made plans with Mark . What's the problem ?",anger,dailydialog_1323,0,Speaker,dailydialog
sure . I ’ d be happy to give you some hints and advice .,neutral,dailydialog_1324,0,Speaker,dailydialog
Sure we do ! We have the best tailors in the country ! What is it that you need exactly ?,joy,dailydialog_1325,0,Speaker,dailydialog
Thank you . I am very happy to have my own office now . I ’ Ve never had one before . It is very nice .,joy,dailydialog_1326,0,Speaker,dailydialog
"Well , no . I thought I ‘ Ve finish in five minutes . and I didn ’ t want to be difficult about just few minutes , if I hadn ’ t been missing the bus and in the traffic I wouldn ’ t have been so late . I ’ m sorry .",sadness,dailydialog_1327,0,Speaker,dailydialog
I can't bear you anymore . I am sick of your drinking . I am divorcing you .,anger,dailydialog_1328,0,Speaker,dailydialog
What did I do to it ?,neutral,dailydialog_1329,0,Speaker,dailydialog
I don't understand of myself . It seems they have to save money .,sadness,dailydialog_1330,0,Speaker,dailydialog
Really ? I ’ m surprised .,surprise,dailydialog_1331,0,Speaker,dailydialog
Thank you.That ' s the result of exercise .,joy,dailydialog_1332,0,Speaker,dailydialog
I'm not sure yet .,neutral,dailydialog_1333,0,Speaker,dailydialog
"I'm seeing that you are doing OK in some areas , but not so well in others .",neutral,dailydialog_1334,0,Speaker,dailydialog
Let's go out and have a look .,joy,dailydialog_1335,0,Speaker,dailydialog
I am so impressed with the candidate I ’ m going to vote for .,joy,dailydialog_1336,0,Speaker,dailydialog
I really enjoyed that film ! What about you ?,joy,dailydialog_1337,0,Speaker,dailydialog
"Oh , I learned that he is also a legendary violinist .",joy,dailydialog_1338,0,Speaker,dailydialog
"Well , we can still do some window shopping , can't we ?",neutral,dailydialog_1339,0,Speaker,dailydialog
I had no idea you were such as environmentalist before !,surprise,dailydialog_1340,0,Speaker,dailydialog
Sure . That would be great . Good luck .,joy,dailydialog_1341,0,Speaker,dailydialog
"It's just too bad . I have to leave it as it is , and thank you just the same .",sadness,dailydialog_1342,0,Speaker,dailydialog
He's Taipei's most famous calligraphy master ! Quick ! Get in line !,joy,dailydialog_1343,0,Speaker,dailydialog
I think it's bleeding .,sadness,dailydialog_1344,0,Speaker,dailydialog
